plan_id,true_goal,method,normalize_prior,act_temperature,timestep,is_judgment,action,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,lml_est,n_init_states,state_probs_1,state_probs_2,state_probs_3,state_probs_4,state_probs_5,state_probs_6,state_probs_7,state_probs_8,state_probs_9,state_probs_10,state_probs_11,state_probs_12,state_probs_13,state_probs_14,state_probs_15,state_probs_16,state_probs_17,state_probs_18,n_statements,statement_probs_1,statement_probs_2,statement_1,statement_2
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",4,false,(right human),0.5337806029786498,0.22721570915922806,0.011787978702893906,0.2272157091592282,0.2272157091592282,-1.3879509566029054,18,0.03588675318980349,0.08963094258523499,0.03584131741072624,0.03149801233198409,0.03588675318980349,0.08963094258523499,0.03584131741072624,0.08958550680615775,0.03149801233198409,0.03149801233198409,0.03588675318980349,0.08963094258523499,0.08963094258523499,0.08963094258523499,0.03584131741072624,0.03149801233198409,0.08958550680615775,0.03149801233198409,2,0.3270601925019677,0.6903217512024576,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",5,false,(right human),0.06789903384778122,0.46286846511516666,0.006364035921885279,0.4628684651151669,0.4628684651151669,-2.2682904702662796,18,0.008605111951868312,0.1320793868276131,0.008584102423251465,0.004783733627716488,0.008605111951868312,0.1320793868276131,0.008584102423251465,0.13205837729899628,0.004783733627716488,0.004783733627716488,0.008605111951868312,0.1320793868276131,0.1320793868276131,0.1320793868276131,0.008584102423251465,0.004783733627716488,0.13205837729899628,0.004783733627716488,2,0.05989631310297854,0.9340811559914909,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",6,false,(right human),0.013312722200394375,0.49213966741994997,0.0024079429597054537,0.49213966741995024,0.49213966741995024,-2.39577598386596,18,0.00341614517790896,0.1391289895347084,0.0034094159918922886,0.0011267696239341705,0.00341614517790896,0.1391289895347084,0.0034094159918922886,0.13912226034869174,0.0011267696239341705,0.0011267696239341705,0.00341614517790896,0.1391289895347084,0.1391289895347084,0.1391289895347084,0.0034094159918922886,0.0011267696239341705,0.13912226034869174,0.0011267696239341705,2,0.014517145284481833,0.9761430076187937,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",7,true,(right human),0.0035679609739454462,0.49775163261205,0.0009287738019544662,0.4977516326120502,0.4977516326120502,-2.459576058991275,18,0.0016045938002965045,0.1412343683986208,0.0016023407585967384,0.0003486247232748477,0.0016045938002965045,0.1412343683986208,0.0016023407585967384,0.14123211535692104,0.0003486247232748477,0.0003486247232748477,0.0016045938002965045,0.1412343683986208,0.1412343683986208,0.1412343683986208,0.0016023407585967384,0.0003486247232748477,0.14123211535692104,0.0003486247232748477,2,0.004519516481112491,0.9893333221534956,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",0,false,(--),0.25000000000000006,0.25000000000000006,0.25000000000000006,0.25000000000000006,0.25000000000000006,0.0,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2,0.4999999999999993,0.4999999999999987,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",1,false,(left human),0.061529548844446655,0.270783581243481,0.2140253250669368,0.45366154484513543,0.270783581243481,-0.8358970763512756,18,0.04680999520077971,0.049981751224755636,0.0790285657433252,0.049981751224755636,0.04680999520077971,0.049981751224755636,0.0790285657433252,0.0790285657433252,0.04680999520077971,0.049981751224755636,0.04680999520077971,0.035458343965470866,0.035458343965470866,0.049981751224755636,0.0790285657433252,0.04680999520077971,0.0790285657433252,0.049981751224755636,2,0.629428623707828,0.46302379542148947,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",2,true,(left human),0.0201638102173849,0.26921709355203255,0.19246323679636218,0.5181558594342208,0.26921709355203255,-1.0748826802173919,18,0.04749784302259937,0.04346983893697294,0.08747952158444704,0.04346983893697294,0.04749784302259937,0.04346983893697294,0.08747952158444704,0.08747952158444704,0.04749784302259937,0.04346983893697294,0.04749784302259937,0.03214707167146529,0.03214707167146529,0.04346983893697294,0.08747952158444704,0.04749784302259937,0.08747952158444704,0.04346983893697294,2,0.6690255207404965,0.47674240162482034,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",3,false,(left human),0.008946441988422692,0.23539358694022142,0.04446846192890087,0.7111915091424548,0.23539358694022142,-1.9956771588896123,18,0.08389869330778209,0.0625313595333363,0.08039255346954556,0.012100985954354486,0.08389869330778209,0.0625313595333363,0.08039255346954556,0.08039255346954556,0.006211907966113851,0.012100985954354486,0.08389869330778209,0.0550101501668129,0.0550101501668129,0.0625313595333363,0.08039255346954556,0.006211907966113851,0.08039255346954556,0.012100985954354486,2,0.6360400958128292,0.5349253031282898,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",4,false,(left human),0.0035354100365344128,0.23046232512662776,0.019594188429396843,0.7464080764074407,0.23046232512662776,-2.1194163287806016,18,0.08827385732116137,0.06199103812946971,0.08215879653783686,0.006158407029940989,0.08827385732116137,0.06199103812946971,0.08215879653783686,0.08215879653783686,0.0023630470690299285,0.006158407029940989,0.08827385732116137,0.057605007865519815,0.057605007865519815,0.06199103812946971,0.08215879653783686,0.0023630470690299285,0.08215879653783686,0.006158407029940989,2,0.644472002180221,0.5490752749082566,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",5,false,(up human),0.0014306180474832509,0.22537173103276445,0.009541106866383492,0.763656544053369,0.22537173103276445,-2.1978782199560083,18,0.08998497686763784,0.061121245445984705,0.08314107608659493,0.003483324163335282,0.08998497686763784,0.061121245445984705,0.08314107608659493,0.08314107608659493,0.001521800761460097,0.003483324163335282,0.08998497686763784,0.058741189306615815,0.058741189306615815,0.061121245445984705,0.08314107608659493,0.001521800761460097,0.08314107608659493,0.003483324163335282,2,0.649099404984857,0.5567630629122543,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",6,false,(pickup human key1),0.0006741354982973172,0.22155217290787171,0.004918168604065057,0.7728555229897659,0.22155217290787171,-2.257735039460984,18,0.09082947258397771,0.0606219672032277,0.0836694586084805,0.002068717182896357,0.09082947258397771,0.0606219672032277,0.0836694586084805,0.0836694586084805,0.0011695906079022156,0.002068717182896357,0.09082947258397771,0.05937652741574393,0.05937652741574393,0.0606219672032277,0.0836694586084805,0.0011695906079022156,0.0836694586084805,0.002068717182896357,2,0.6515705323886578,0.5609195710161855,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",7,false,(down human),0.0006741354982973172,0.22155217290787177,0.004918168604065057,0.7728555229897659,0.22155217290787177,-2.2577350394609845,18,0.09082947258397772,0.0606219672032277,0.08366945860848052,0.002068717182896357,0.09082947258397772,0.0606219672032277,0.08366945860848052,0.08366945860848052,0.0011695906079022156,0.002068717182896357,0.09082947258397772,0.05937652741574393,0.05937652741574393,0.0606219672032277,0.08366945860848052,0.0011695906079022156,0.08366945860848052,0.002068717182896357,2,0.651570532388658,0.5609195710161853,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",8,false,(right human),0.00042668595966839537,0.21877962448531138,0.0026946876430176243,0.7780990019120024,0.21877962448531138,-2.307039205006605,18,0.09128580738200132,0.06039892108111859,0.08393690169461082,0.001283734550700532,0.09128580738200132,0.06039892108111859,0.08393690169461082,0.08393690169461082,0.0009395197092227983,0.001283734550700532,0.09128580738200132,0.05976553153351942,0.05976553153351942,0.06039892108111859,0.08393690169461082,0.0009395197092227983,0.08393690169461082,0.001283734550700532,2,0.6528165400533485,0.5631413280207093,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
5_2,2,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",9,true,(right human),0.00027155082009940816,0.2167792316908726,0.0014865076978397575,0.7814627097911883,0.2167792316908726,-2.349580864566135,18,0.09154931996839885,0.060335182686136725,0.08404961132303516,0.0008401135669226739,0.09154931996839885,0.060335182686136725,0.08404961132303516,0.08404961132303516,0.0007691009706785143,0.0008401135669226739,0.09154931996839885,0.060019946389546115,0.060019946389546115,0.060335182686136725,0.08404961132303516,0.0007691009706785143,0.08404961132303516,0.0008401135669226739,2,0.6533406952327695,0.5643252772717152,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (or (inside ?k box1) (inside ?k box3)))))
