file,level,observe_count,agent2_count,agent3_count,activation_count,mean_observe_per_activation
u1770137268462.csv,sm541_2,5,1,4,1,5.0
u1770137268462.csv,sm611_1,2,2,0,1,2.0
u1770148749441.csv,comprehension_check,0,0,0,1,0.0
u1770148749441.csv,experiment,0,0,0,1,0.0
u1770148749441.csv,s111_1,0,0,0,1,0.0
u1770148749441.csv,sm111_1,16,16,0,1,16.0
u1770148749441.csv,sm112_1,0,0,0,1,0.0
u1770148749441.csv,sm211_1,18,13,5,1,18.0
u1770148749441.csv,sm221_2,1,0,1,1,1.0
u1770148749441.csv,sm331_2,7,0,7,1,7.0
u1770148749441.csv,sm341_1,11,0,11,1,11.0
u1770148749441.csv,sm361_1,10,0,10,1,10.0
u1770148749441.csv,sm371_1,0,0,0,1,0.0
u1770148749441.csv,sm432_2,10,0,10,1,10.0
u1770148749441.csv,sm511_1,22,0,22,1,22.0
u1770148749441.csv,sm521_2,16,0,16,1,16.0
u1770148749441.csv,sm611_2,11,0,11,1,11.0
u1770139781703.csv,comprehension_check,0,0,0,1,0.0
u1770139781703.csv,experiment,0,0,0,1,0.0
u1770139781703.csv,s111_1,0,0,0,1,0.0
u1770139781703.csv,sm111_1,13,13,0,1,13.0
u1770139781703.csv,sm112_1,14,1,13,1,14.0
u1770139781703.csv,sm211_2,7,2,5,1,7.0
u1770139781703.csv,sm341_2,8,8,0,1,8.0
u1770139781703.csv,sm351_1,16,6,10,1,16.0
u1770139781703.csv,sm361_1,11,1,10,1,11.0
u1770139781703.csv,sm421_2,15,1,14,1,15.0
u1770139781703.csv,sm431_2,10,1,9,1,10.0
u1770139781703.csv,sm511_1,23,1,22,1,23.0
u1770139781703.csv,sm521_2,10,10,0,1,10.0
u1770139781703.csv,sm543_1,17,17,0,1,17.0
u1770139781703.csv,sm611_1,2,2,0,1,2.0
u1770140744914.csv,comprehension_check,0,0,0,1,0.0
u1770140744914.csv,experiment,0,0,0,1,0.0
u1770140744914.csv,s111_1,0,0,0,1,0.0
u1770140744914.csv,sm111_1,11,2,9,1,11.0
u1770140744914.csv,sm112_1,9,1,8,1,9.0
u1770140744914.csv,sm331_2,7,0,7,1,7.0
u1770140744914.csv,sm341_1,10,6,4,1,10.0
u1770140744914.csv,sm351_2,9,0,9,1,9.0
u1770140744914.csv,sm371_2,0,0,0,1,0.0
u1770140744914.csv,sm411_2,5,5,0,1,5.0
u1770140744914.csv,sm421_1,14,0,14,1,14.0
u1770140744914.csv,sm431_1,6,6,0,1,6.0
u1770140744914.csv,sm531_1,8,0,8,1,8.0
u1770140744914.csv,sm543_2,0,0,0,1,0.0
u1770140744914.csv,sm612_2,11,0,11,1,11.0
u1770137134112.csv,comprehension_check,0,0,0,1,0.0
u1770137134112.csv,experiment,0,0,0,1,0.0
u1770137134112.csv,s111_1,0,0,0,1,0.0
u1770137134112.csv,sm111_1,8,0,8,1,8.0
u1770137134112.csv,sm112_1,15,2,13,1,15.0
u1770137134112.csv,sm321_1,4,0,4,1,4.0
u1770137134112.csv,sm331_1,6,1,5,1,6.0
u1770137134112.csv,sm341_2,4,0,4,1,4.0
u1770137134112.csv,sm371_1,0,0,0,1,0.0
u1770137134112.csv,sm411_1,14,1,13,1,14.0
u1770137134112.csv,sm432_1,10,1,9,1,10.0
u1770137134112.csv,sm531_2,9,1,8,1,9.0
