participant_code,plan_id,step,timestep,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,statement_ratings_1,statement_ratings_2,statement_probs_1,statement_probs_2,reward,goal_reward,time_spent
1706016817208,8_1,2,18,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,45.964
1706016817208,8_1,3,25,0.0,0.0,0.0,1.0,1.0,4.0,7.0,0.5,1.0,1.0,,56.896
1706016817208,9_1,1,3,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,,18.656
1706016817208,9_1,2,9,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,,27.768
1706016838251,1_1,1,4,0.0,0.5,0.0,0.5,0.5,4.0,4.0,0.5,0.5,0.5,,24.917
1706016838251,1_1,2,6,0.0,0.5,0.0,0.5,0.5,1.0,7.0,0.0,1.0,0.5,,39.428
1706016838251,1_3,1,16,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,24.506
1706016838251,1_3,2,19,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.5,1.0,,36.39
1706016838251,1_3,3,21,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,43.147
1706016838251,2_1,1,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.0,4.0,0.5,0.5,0.3333333333333333,,15.241
1706016838251,2_1,2,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.0,1.0,1.0,0.0,0.3333333333333333,,24.892
1706016838251,4_1,1,6,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,15.917
1706016838251,4_1,2,9,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,26.958
1706016838251,5_1,1,4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,7.0,0.0,1.0,0.3333333333333333,,23.777
1706016838251,5_1,2,8,0.0,0.5,0.0,0.5,0.5,1.0,7.0,0.0,1.0,0.5,,34.689
1706016838251,6_1,1,3,0.25,0.25,0.25,0.25,0.25,4.0,4.0,0.5,0.5,0.25,,21.053
1706016838251,6_1,2,7,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,,36.591
1706016838251,7_1,1,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,4.0,0.0,0.5,0.3333333333333333,,26.583
1706016838251,7_1,2,7,0.0,0.0,0.5,0.5,0.0,1.0,7.0,0.0,1.0,0.0,,39.972
1706016838251,8_1,1,8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,1.0,0.5,0.0,0.3333333333333333,,37.545
1706016838251,8_1,2,18,0.25,0.25,0.25,0.25,0.25,1.0,1.0,0.0,0.0,0.25,,70.413
1706016838251,8_1,3,25,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,,81.729
1706016838251,9_2,1,6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,4.0,0.5,0.5,0.3333333333333333,,18.789
1706016838251,9_2,2,8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,1.0,0.5,0.0,0.3333333333333333,,36.904
1706016847776,1_2,1,17,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,21.384
1706016847776,1_2,2,20,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.16666666666666666,1.0,1.0,,36.149
1706016847776,2_2,1,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.0,7.0,0.16666666666666666,1.0,0.3333333333333333,,21.15
1706016847776,3_1,1,4,0.0,0.0,1.0,0.0,1.0,3.0,6.0,0.3333333333333333,0.8333333333333334,1.0,,18.7
1706016847776,3_1,2,6,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.16666666666666666,0.8333333333333334,1.0,,29.883
1706016847776,4_2,1,6,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,23.234
1706016847776,4_2,2,9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,34.5
1706016847776,5_2,1,3,0.0,0.5,0.5,0.0,0.5,7.0,1.0,1.0,0.0,0.5,,26.966
1706016847776,5_2,2,10,0.0,0.5,0.0,0.5,0.5,5.0,3.0,0.6666666666666666,0.3333333333333333,0.5,,43.833
1706016847776,5_2,3,14,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,58.466
1706016847776,6_2,1,5,0.0,0.5,0.5,0.0,0.5,4.0,4.0,0.5,0.5,0.5,,27.833
1706016847776,6_2,2,9,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.6666666666666666,1.0,,39.834
1706016847776,6_2,3,15,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,48.482
1706016847776,7_2,1,3,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.6666666666666666,0.3333333333333333,0.0,,50.799
1706016847776,7_2,2,7,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,62.433
1706016847776,8_2,1,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.0,4.0,0.5,0.5,0.3333333333333333,,36.883
1706016847776,8_2,2,8,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,54.366
1706016847776,9_1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,5.0,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,,24.233
1706016847776,9_1,2,9,0.0,0.5,0.5,0.0,0.5,5.0,2.0,0.6666666666666666,0.16666666666666666,0.5,,37.116
1706016853697,1_1,1,4,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.5,0.0,,24.769
1706016853697,1_1,2,6,0.0,0.5,0.0,0.5,0.5,1.0,7.0,0.0,1.0,0.5,,51.677
1706016853697,2_2,1,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,7.0,0.0,1.0,0.3333333333333333,,24.482
1706016853697,3_1,1,4,0.0,0.0,1.0,0.0,1.0,6.0,4.0,0.8333333333333334,0.5,1.0,,25.451
1706016853697,3_1,2,6,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.5,1.0,,34.638
1706016853697,4_2,1,6,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.5,0.6666666666666666,1.0,,23.088
1706016853697,4_2,2,9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,32.316
1706016853697,5_2,1,3,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.5,0.16666666666666666,1.0,,20.375
1706016853697,5_2,2,10,0.0,0.5,0.0,0.5,0.5,4.0,4.0,0.5,0.5,0.5,,33.993
1706016853697,5_2,3,14,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,49.776
1706016853697,6_2,1,5,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.6666666666666666,0.5,0.0,,29.529
1706016853697,6_2,2,9,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.8333333333333334,1.0,,48.465
1706016853697,6_2,3,15,0.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,,61.356
1706016853697,7_2,1,3,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.5,0.5,0.0,,19.043
1706016853697,7_2,2,7,0.0,0.0,1.0,0.0,1.0,2.0,7.0,0.16666666666666666,1.0,1.0,,33.164
1706016853697,8_2,1,5,0.5,0.5,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,30.233
1706016853697,8_2,2,8,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.5,1.0,,59.105
1706016853697,9_2,1,6,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,17.23
1706016853697,9_2,2,8,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,29.783
1706016858041,1_2,1,17,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,32.145
1706016858041,1_2,2,20,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,46.759
1706016858041,1_3,1,16,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,58.466
1706016858041,1_3,2,19,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.8333333333333334,1.0,,71.038
1706016858041,1_3,3,21,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,79.387
1706016858041,2_1,1,5,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,43.965
1706016858041,2_1,2,10,1.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,,54.239
1706016858041,4_1,1,6,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,37.963
1706016858041,4_1,2,9,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,65.425
1706016858041,5_1,1,4,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.6666666666666666,0.0,,54.433
1706016858041,5_1,2,8,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,80.228
1706016858041,6_1,1,3,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,29.104
1706016858041,6_1,2,7,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,,46.88
1706016858041,7_1,1,4,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,,71.962
1706016858041,7_1,2,7,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.8333333333333334,0.0,,105.218
1706016858041,8_1,1,8,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.0,,67.276
1706016858041,8_1,2,18,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,87.221
1706016858041,8_1,3,25,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,,107.297
1706016858041,9_1,1,3,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.5,0.0,0.0,,34.14
1706016858041,9_1,2,9,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.5,0.0,1.0,,57.356
1706016865481,1_1,1,4,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,14.019
1706016865481,1_1,2,6,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.5,1.0,0.0,,30.955
1706016865481,1_3,1,16,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.8333333333333334,0.3333333333333333,0.0,,17.596
1706016865481,1_3,2,19,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.16666666666666666,0.8333333333333334,1.0,,33.603
1706016865481,1_3,3,21,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,44.655
1706016865481,2_2,1,6,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.3333333333333333,0.8333333333333334,0.0,,32.124
1706016865481,4_2,1,6,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.5,1.0,0.0,,17.059
1706016865481,4_2,2,9,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,27.036
1706016865481,5_2,1,3,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.5,0.8333333333333334,0.0,,8.903
1706016865481,5_2,2,10,1.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.8333333333333334,0.0,,16.026
1706016865481,5_2,3,14,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.8333333333333334,0.6666666666666666,0.0,,26.711
1706016865481,6_2,1,5,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,,76.841
1706016865481,6_2,2,9,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,,85.673
1706016865481,6_2,3,15,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.5,0.0,,98.812
1706016865481,7_2,1,3,0.0,0.0,1.0,0.0,1.0,7.0,4.0,1.0,0.5,1.0,,6.747
1706016865481,7_2,2,7,0.0,0.0,1.0,0.0,1.0,7.0,4.0,1.0,0.5,1.0,,13.397
1706016865481,8_2,1,5,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.5,1.0,0.0,,9.621
1706016865481,8_2,2,8,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.5,1.0,0.0,,18.491
1706016865481,9_2,1,6,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.5,1.0,0.0,,10.511
1706016865481,9_2,2,8,0.0,0.0,0.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,,23.331
1706016872834,1_2,1,17,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,28.338
1706016872834,1_2,2,20,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,38.773
1706016872834,2_1,1,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.0,7.0,1.0,1.0,0.3333333333333333,,39.037
1706016872834,2_1,2,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.0,1.0,1.0,0.0,0.3333333333333333,,55.013
1706016872834,3_1,1,4,0.0,0.0,0.5,0.5,0.5,1.0,3.0,0.0,0.3333333333333333,0.5,,61.57
1706016872834,3_1,2,6,0.0,0.0,0.5,0.5,0.5,1.0,7.0,0.0,1.0,0.5,,76.693
1706016872834,4_1,1,6,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,21.578
1706016872834,4_1,2,9,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,44.331
1706016872834,5_1,1,4,0.0,0.5,0.0,0.5,0.5,2.0,7.0,0.16666666666666666,1.0,0.5,,37.378
1706016872834,5_1,2,8,0.0,0.5,0.0,0.5,0.5,2.0,6.0,0.16666666666666666,0.8333333333333334,0.5,,66.582
1706016872834,6_1,1,3,0.25,0.25,0.25,0.25,0.25,4.0,4.0,0.5,0.5,0.25,,25.13
1706016872834,6_1,2,7,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,,39.821
1706016872834,7_1,1,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,6.0,0.0,0.8333333333333334,0.3333333333333333,,35.587
1706016872834,7_1,2,7,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,7.0,0.0,1.0,0.3333333333333333,,54.459
1706016872834,8_1,1,8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0,4.0,0.5,0.5,0.3333333333333333,,42.169
1706016872834,8_1,2,18,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,,71.103
1706016872834,8_1,3,25,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,,82.624
1706016872834,9_1,1,3,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,,28.058
1706016872834,9_1,2,9,0.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,,38.841
1706016900113,1_1,1,4,0.0,0.5,0.0,0.5,0.5,3.0,5.0,0.3333333333333333,0.6666666666666666,0.5,,36.858
1706016900113,1_1,2,6,0.0,0.5,0.0,0.5,0.5,1.0,7.0,0.0,1.0,0.5,,51.705
1706016900113,1_3,1,16,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,,31.095
1706016900113,1_3,2,19,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.6666666666666666,1.0,,38.666
1706016900113,1_3,3,21,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,45.813
1706016900113,2_1,1,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.0,4.0,0.5,0.5,0.3333333333333333,,30.15
1706016900113,2_1,2,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.0,1.0,1.0,0.0,0.3333333333333333,,40.771
1706016900113,4_2,1,6,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,,30.073
1706016900113,4_2,2,9,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.0,,42.338
1706016900113,5_2,1,3,0.25,0.25,0.25,0.25,0.25,3.0,5.0,0.3333333333333333,0.6666666666666666,0.25,,25.127
1706016900113,5_2,2,10,0.0,0.5,0.0,0.5,0.5,3.0,5.0,0.3333333333333333,0.6666666666666666,0.5,,44.911
1706016900113,5_2,3,14,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,64.77
1706016900113,6_2,1,5,0.0,0.5,0.5,0.0,0.5,3.0,3.0,0.3333333333333333,0.3333333333333333,0.5,,29.145
1706016900113,6_2,2,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,48.464
1706016900113,6_2,3,15,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.16666666666666666,0.16666666666666666,1.0,,74.066
1706016900113,7_2,1,3,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.0,,44.79
1706016900113,7_2,2,7,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,59.175
1706016900113,8_2,1,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.0,5.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,32.466
1706016900113,8_2,2,8,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,50.176
1706016900113,9_2,1,6,0.0,0.5,0.5,0.0,0.0,3.0,5.0,0.3333333333333333,0.6666666666666666,0.0,,32.608
1706016900113,9_2,2,8,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,4.0,0.8333333333333334,0.5,0.3333333333333333,,48.419
1706016917716,1_2,1,17,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.8333333333333334,0.8333333333333334,1.0,,24.265
1706016917716,1_2,2,20,0.0,0.0,0.0,1.0,1.0,4.0,7.0,0.5,1.0,1.0,,37.24
1706016917716,2_2,1,6,0.5,0.5,0.0,0.0,0.5,7.0,7.0,1.0,1.0,0.5,,17.614
1706016917716,3_1,1,4,0.0,0.0,0.0,1.0,0.0,7.0,7.0,1.0,1.0,0.0,,33.16
1706016917716,3_1,2,6,0.0,0.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,,43.978
1706016917716,4_1,1,6,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.5,0.5,0.0,,20.102
1706016917716,4_1,2,9,0.0,0.0,0.5,0.5,0.5,4.0,4.0,0.5,0.5,0.5,,40.048
1706016917716,5_1,1,4,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,19.12
1706016917716,5_1,2,8,0.0,0.5,0.0,0.5,0.5,6.0,6.0,0.8333333333333334,0.8333333333333334,0.5,,35.49
1706016917716,6_1,1,3,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,13.892
1706016917716,6_1,2,7,0.5,0.5,0.0,0.0,0.5,4.0,4.0,0.5,0.5,0.5,,25.766
1706016917716,7_1,1,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,7.0,0.0,1.0,0.3333333333333333,,25.762
1706016917716,7_1,2,7,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.16666666666666666,0.8333333333333334,0.0,,36.301
1706016917716,8_1,1,8,0.0,0.5,0.5,0.0,0.0,4.0,3.0,0.5,0.3333333333333333,0.0,,48.226
1706016917716,8_1,2,18,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,66.364
1706016917716,8_1,3,25,0.0,0.0,0.0,1.0,1.0,7.0,4.0,1.0,0.5,1.0,,83.124
1706016917716,9_1,1,3,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.6666666666666666,0.3333333333333333,0.0,,16.563
1706016917716,9_1,2,9,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,30.245
1706016935800,1_1,1,4,0.0,0.5,0.0,0.5,0.5,4.0,4.0,0.5,0.5,0.5,,61.877
1706016935800,1_1,2,6,0.0,0.5,0.0,0.5,0.5,1.0,7.0,0.0,1.0,0.5,,74.969
1706016935800,1_3,1,16,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,29.373
1706016935800,1_3,2,19,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.5,1.0,,59.534
1706016935800,1_3,3,21,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,71.055
1706016935800,2_1,1,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.0,7.0,1.0,1.0,0.3333333333333333,,56.036
1706016935800,2_1,2,10,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.0,1.0,1.0,0.0,0.3333333333333333,,108.613
1706016935800,4_1,1,6,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,53.215
1706016935800,4_1,2,9,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,70.171
1706016935800,5_2,1,3,0.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,,32.499
1706016935800,5_2,2,10,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,60.552
1706016935800,5_2,3,14,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,80.317
1706016935800,6_2,1,5,0.0,0.5,0.5,0.0,0.5,4.0,4.0,0.5,0.5,0.5,,49.312
1706016935800,6_2,2,9,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,76.102
1706016935800,6_2,3,15,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,88.037
1706016935800,7_2,1,3,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,30.36
1706016935800,7_2,2,7,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,41.341
1706016935800,8_2,1,5,0.0,0.0,1.0,0.0,1.0,7.0,4.0,1.0,0.5,1.0,,52.219
1706016935800,8_2,2,8,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,85.267
1706016935800,9_2,1,6,0.0,0.5,0.5,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,74.32
1706016935800,9_2,2,8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,102.848
1706016944353,1_2,1,17,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,22.174
1706016944353,1_2,2,20,0.0,0.5,0.0,0.5,0.5,4.0,4.0,0.5,0.5,0.5,,51.913
1706016944353,2_2,1,6,0.5,0.5,0.0,0.0,0.5,1.0,7.0,0.0,1.0,0.5,,40.941
1706016944353,3_1,1,4,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,26.135
1706016944353,3_1,2,6,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,40.423
1706016944353,4_2,1,6,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,20.333
1706016944353,4_2,2,9,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,,36.061
1706016944353,5_1,1,4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4.0,4.0,0.5,0.5,0.3333333333333333,,43.117
1706016944353,5_1,2,8,0.0,0.5,0.0,0.5,0.5,1.0,4.0,0.0,0.5,0.5,,66.409
1706016944353,6_1,1,3,0.0,0.0,0.5,0.5,0.0,4.0,4.0,0.5,0.5,0.0,,29.166
1706016944353,6_1,2,7,0.5,0.5,0.0,0.0,0.5,4.0,1.0,0.5,0.0,0.5,,47.055
1706016944353,7_1,1,4,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,27.439
1706016944353,7_1,2,7,0.0,0.5,0.0,0.5,0.5,1.0,7.0,0.0,1.0,0.5,,43.052
1706016944353,8_1,1,8,0.0,0.5,0.5,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,29.596
1706016944353,8_1,2,18,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,62.185
1706016944353,8_1,3,25,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,,76.184
1706016944353,9_1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,4.0,1.0,0.5,0.0,0.3333333333333333,,35.068
1706016944353,9_1,2,9,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.5,0.0,1.0,,53.019
1706016954177,1_1,1,4,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,19.309
1706016954177,1_1,2,6,0.0,0.0,0.0,1.0,1.0,4.0,7.0,0.5,1.0,1.0,,33.09
1706016954177,1_3,1,16,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,24.055
1706016954177,1_3,2,19,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.5,0.5,1.0,,37.887
1706016954177,1_3,3,21,0.0,0.0,0.0,1.0,1.0,4.0,7.0,0.5,1.0,1.0,,51.882
1706016954177,2_1,1,5,1.0,0.0,0.0,0.0,1.0,4.0,7.0,0.5,1.0,1.0,,19.109
1706016954177,2_1,2,10,1.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,0.5,1.0,,31.107
1706016954177,4_1,1,6,0.0,0.0,1.0,0.0,1.0,4.0,7.0,0.5,1.0,1.0,,14.644
1706016954177,4_1,2,9,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,26.266
1706016954177,5_1,1,4,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.5,1.0,0.0,,23.382
1706016954177,5_1,2,8,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,,37.858
1706016954177,6_2,1,5,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,41.151
1706016954177,6_2,2,9,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,63.415
1706016954177,6_2,3,15,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,79.204
1706016954177,7_2,1,3,0.0,0.0,0.0,1.0,0.0,7.0,4.0,1.0,0.5,0.0,,17.394
1706016954177,7_2,2,7,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,29.867
1706016954177,8_2,1,5,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,0.5,1.0,,19.85
1706016954177,8_2,2,8,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,39.162
1706016954177,9_2,1,6,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.5,0.5,0.0,,27.187
